geneSymbol,log2FC,p_value,FDR,type
Olfr110,0.0,,1.0,NS
Rbbp4,-0.004527068141555901,0.9632868226598212,1.0,NS
Rbbp7,0.032433287345897455,0.7207577973589131,1.0,NS
Tmc3,-0.030615426040833338,0.8277549965209814,1.0,NS
Olfr954,0.0,,1.0,NS
Olfr1099,0.0,,1.0,NS
Olfr1098,0.0,,1.0,NS
Rbm19,-0.005108404821307033,0.9718284264933432,1.0,NS
Mapk1ip1,0.0026565727793652627,0.9869437922084238,1.0,NS
Tm9sf4,-0.0008924111983432681,0.9843098961974658,1.0,NS
Tmco3,-0.008620316536831929,0.9303066715343914,1.0,NS
Mir873,0.0,,1.0,NS
Tmco4,0.0012414030340623938,0.9787659395741096,1.0,NS
Tmco5b,0.0,,1.0,NS
Rasd1,0.07206475377568244,0.8258748897925285,1.0,NS
Mir879,0.0,,1.0,NS
Tmeff1,0.04121253450469453,0.5923825874665903,1.0,NS
Rasgrp1,-0.11369616333184429,0.5884038236278673,1.0,NS
Mir878,0.0,,1.0,NS
Rasl2-9-ps,0.011406412885950845,0.6752028212786044,1.0,NS
Tmed6,-0.008605985128485587,0.731005482768144,1.0,NS
Tmed2,0.13022061244652328,0.539857814028216,1.0,NS
Map6d1,0.03170684981285027,0.7093096141070964,1.0,NS
Tmed11,0.0,,1.0,NS
Rassf7,-0.007587944578395067,0.9278996775488947,1.0,NS
Mapk10,0.008598490123937045,0.6775738765298585,1.0,NS
Mir876,0.0,,1.0,NS
Mir875,0.0,,1.0,NS
Olfr951,0.0,,1.0,NS
Pate4,-0.008449078693372853,0.5456449038595568,1.0,NS
Olfr1101,0.0,,1.0,NS
Olfr952,0.0,,1.0,NS
Rasal2,0.009643714400445091,0.9474251263252677,1.0,NS
Olfr1097,0.0,,1.0,NS
Tm4sf20,9.528667679880795e-05,0.9968785904547415,1.0,NS
Rbm43,0.0021920970190825173,0.9675552286509821,1.0,NS
Tlr1,-0.11429207557724319,0.5461522637454689,1.0,NS
Rbm45,0.0020929244112197765,0.9850428546056567,1.0,NS
Tll2,-0.008618868758195251,0.7006481359743798,1.0,NS
Olfr1085,0.0,,1.0,NS
Tle6,-0.09168310408568736,0.5908671681372811,1.0,NS
Olfr1084,0.0,,1.0,NS
Tktl2,0.0,,1.0,NS
Olfr1083,0.0,,1.0,NS
Olfr1082,0.0,,1.0,NS
Tkt,-0.0010467325457940851,0.9419543559945558,1.0,NS
Mir7b,0.0,,1.0,NS
Rbmx,-0.09935500445195444,0.6310610600784359,1.0,NS
Olfr957,0.0,,1.0,NS
March1,-0.17920266390265938,0.6853426129283987,1.0,NS
Olfr1080,0.0,,1.0,NS
Rbmy1a1,0.0,,1.0,NS
Tlr12,0.02991528108245478,0.864696265481124,1.0,NS
Tm4sf4,0.0,,1.0,NS
Tlr13,-0.4773592889316107,0.5489962191867566,1.0,NS
Olfr1087,0.0,,1.0,NS
Tm4sf19,-0.0006212531820983976,0.9599099173775254,1.0,NS
Mapk3,0.01718947074700239,0.7351951099562954,1.0,NS
Rbm22,-0.04520638113533515,0.581564137708387,1.0,NS
Olfr1094,0.0,,1.0,NS
Mir872,0.0,,1.0,NS
Olfr955,0.0,,1.0,NS
Mapk7,-0.050269205514311466,0.6949108289262133,1.0,NS
Tlx2,0.0,,1.0,NS
Olfr109,0.0,,1.0,NS
Mapk8ip2,-0.0032006487316262877,0.9530050710255027,1.0,NS
Olfr1089,0.0,,1.0,NS
Tlr9,-0.2714340792156019,0.5374038466222003,1.0,NS
Rbm3,0.145728278706029,0.5325535910963012,1.0,NS
Rbm4,-0.026343385689207466,0.7724479764903964,1.0,NS
Mir871,0.0,,1.0,NS
Mir804,0.0,,1.0,NS
Mir802,0.0,,1.0,NS
Olfr1086,0.0,,1.0,NS
March11,-0.009123626774806916,0.6540441302194417,1.0,NS
Mir880,0.0,,1.0,NS
Rasal1,-0.003698282288999044,0.9317940727179335,1.0,NS
Olfr1113,0.0,,1.0,NS
Mirlet7c-1,0.0,,1.0,NS
Mirlet7b,0.0,,1.0,NS
Olfr1112,0.0,,1.0,NS
Olfr1111,0.0,,1.0,NS
"Raet1a,Raet1b,Raet1c,Raet1d,Raet1e",0.013644444056306021,0.7125155180319729,1.0,NS
Mirlet7a-2,0.0,,1.0,NS
Rai14,-0.0414309102745003,0.8397281397663561,1.0,NS
Mirlet7a-1,0.0,,1.0,NS
Ralgapa2,0.05320704454692482,0.5678247411794634,1.0,NS
Tmem147,0.024710783213213183,0.8324406625755092,1.0,NS
Olfr1110,0.0,,1.0,NS
Mira,-0.0040697197361661,0.9662522132555075,1.0,NS
Tmem145,-0.02526086585161403,0.5895681841435548,1.0,NS
Ralgds,-0.005379274670509027,0.9753897366848648,1.0,NS
Mir99b,0.0,,1.0,NS
Olfr111,0.0,,1.0,NS
Mirlet7c-2,0.0,,1.0,NS
Mir99a,0.0,,1.0,NS
Olfr937,0.0,,1.0,NS
Rabl5,0.026833120510211028,0.8114025252772706,1.0,NS
Olfr93,0.0,,1.0,NS
Man2c1,-0.042541183646942926,0.7703435627715898,1.0,NS
Tmem167,0.05016173504654642,0.6206930814623554,1.0,NS
Nt5c1b,-0.008142666739365367,0.7623318041901888,1.0,NS
Olfr930,0.0,,1.0,NS
Pax6os1,0.0,,1.0,NS
Manba,0.006063817100319113,0.9541139559688173,1.0,NS
Mirlet7g,0.0,,1.0,NS
Mirlet7f-2,0.0,,1.0,NS
Rabgap1,0.028992035496743895,0.6429844756659594,1.0,NS
Mirlet7f-1,0.0,,1.0,NS
Olfr1116-ps,0.0,,1.0,NS
Olfr1115,0.0,,1.0,NS
Olfr935,0.0,,1.0,NS
Tmem151b,0.055380725897830496,0.5550329950353681,1.0,NS
Tmem151a,-0.007663521434840115,0.8740216786751064,1.0,NS
Olfr936,0.0,,1.0,NS
Rac3,-0.015585056830285826,0.9086519927831096,1.0,NS
Tmeff2,0.03147129969239511,0.5789892882845104,1.0,NS
Mir98,0.0,,1.0,NS
Mir96,0.0,,1.0,NS
Mir9-3,0.0,,1.0,NS
Tmem111,-0.02018650313341208,0.645095457619536,1.0,NS
Mir9-2,0.0,,1.0,NS
Mir9-1,0.0,,1.0,NS
Tmem110,-0.04684863387537597,0.6047664139173918,1.0,NS
Tmem11,0.0561439660344929,0.5737097491184632,1.0,NS
Map3k5,-0.04620037082098083,0.6921141289656791,1.0,NS
Rapgef5,0.04580796691695399,0.6003789787697001,1.0,NS
Mir883b,0.0,,1.0,NS
Mir883a,0.0,,1.0,NS
Raph1,-0.03067041910109891,0.7445287857678785,1.0,NS
Rara,-0.01561282917451745,0.8802788431851657,1.0,NS
Mir882,0.0,,1.0,NS
Mir881,0.0,,1.0,NS
Olfr1103-ps1,0.0,,1.0,NS
Olfr947-ps1,0.0,,1.0,NS
Olfr1102,0.0,,1.0,NS
Mir92-2,0.0,,1.0,NS
Map2k4,0.00815306595698928,0.8666877581948583,1.0,NS
Map3k14,-0.12276904274541689,0.6388228761265462,1.0,NS
Olfr945,0.0,,1.0,NS
Ralgps1,-0.020612133519122278,0.8560961733796831,1.0,NS
Ramp3,-0.0029673973216195818,0.9013019873675769,1.0,NS
Tmem135,0.06866991851790782,0.5405765605831183,1.0,NS
Tmem134,0.051169658336901236,0.6033853814835067,1.0,NS
Tmem132d,0.0,,1.0,NS
Olfr1107,0.0,,1.0,NS
Tmem132a,0.054992269915137726,0.8008233427811371,1.0,NS
Ran,-0.07640241193240804,0.5761644132417167,1.0,NS
Olfr1106,0.0,,1.0,NS
Nt5c3l,-0.0331859931854952,0.732074912563237,1.0,NS
Olfr943,0.0,,1.0,NS
Pax4,0.0,,1.0,NS
Map3k10,0.03077547204896547,0.8448364889603147,1.0,NS
Olfr944,0.0,,1.0,NS
Tmem121,0.07448515222730467,0.6269498859786695,1.0,NS
Rangrf,-0.03607417618523989,0.797053912569756,1.0,NS
Mir93,0.0,,1.0,NS
Mir92b,0.0,,1.0,NS
Rfx4,0.006528411488088252,0.8116801200796516,1.0,NS
Tirap,0.01903754674991287,0.7566990888644302,1.0,NS
Tiprl,0.012335116337633956,0.8561209940535117,1.0,NS
Olfr1042,0.0,,1.0,NS
Olfr1040,0.0,,1.0,NS
Olfr104,0.0,,1.0,NS
Recql5,-0.055284251032951204,0.6153232855371389,1.0,NS
Mir709,0.0,,1.0,NS
Mir708,0.0,,1.0,NS
Reg1,0.0,,1.0,NS
Olfr967,0.0,,1.0,NS
Thada,0.004747457576989689,0.8215451242314752,1.0,NS
Reg2,0.0,,1.0,NS
Olfr1039,0.0,,1.0,NS
Reg3a,0.0,,1.0,NS
Th,0.0,,1.0,NS
Reg3b,0.0,,1.0,NS
Reg3d,0.0,,1.0,NS
Matr3-ps2,0.0,,1.0,NS
Olfr1037,0.0,,1.0,NS
Rdh9,0.02358140389933261,0.7305870418082744,1.0,NS
Reg3g,0.0,,1.0,NS
Olfr965,0.0,,1.0,NS
Olfr1044,0.0,,1.0,NS
Rdh19,0.0,,1.0,NS
Theg,0.0,,1.0,NS
Olfr1049,0.0,,1.0,NS
Olfr964-ps1,0.0,,1.0,NS
Mat2a,0.08104864377209609,0.6329985418895521,1.0,NS
Olfr1047,0.0,,1.0,NS
Olfr1046,0.0,,1.0,NS
Mir713,0.0,,1.0,NS
Olfr1045,0.0,,1.0,NS
Thap7,0.004420890899008434,0.954120798647102,1.0,NS
Thap4,0.001820182813073501,0.9788667066015769,1.0,NS
Thap3,-0.01217802243952626,0.9406433241462007,1.0,NS
Thap2,-0.011549443627430378,0.5445569309119729,1.0,NS
Thap11,-0.043760840360573816,0.6047575905111824,1.0,NS
Rdh7,0.0,,1.0,NS
Matk,-0.048773492225996584,0.747398296264731,1.0,NS
Rdh8,0.0,,1.0,NS
Mir710,0.0,,1.0,NS
Rdh16,0.0,,1.0,NS
Tgif2lx2.1,0.0,,1.0,NS
Mb,-0.008449078693372853,0.5456449038595568,1.0,NS
Rex2.1,0.0,,1.0,NS
Rfesd,0.023544937362740992,0.54704184727606,1.0,NS
Tff1.1,0.0,,1.0,NS
Tff1,0.0,,1.0,NS
Rfpl4,0.0,,1.0,NS
Tfcp2,0.08382211907034076,0.5747980994602612,1.0,NS
Mbnl3,0.015982434901890663,0.9050572416714082,1.0,NS
Tfb1m,0.013970469443939315,0.790437846594518,1.0,NS
Rfpl4b,0.0,,1.0,NS
Mir7-1,-0.0076652877235973485,0.8690149029478543,1.0,NS
Rfx2,0.0476361949624744,0.7555949220121617,1.0,NS
Mir697,0.0081918684072919,0.8360225715629791,1.0,NS
Olfr969,0.0,,1.0,NS
Tfap2d,0.0,,1.0,NS
Olfr97,0.0,,1.0,NS
Olfr1030,0.0,,1.0,NS
Olfr103,0.0,,1.0,NS
Olfr1032,0.0,,1.0,NS
Olfr1036,0.0,,1.0,NS
Tfg,0.0052605259484641564,0.9098786203237212,1.0,NS
Mblac1,0.009843385723052211,0.9012379600942392,1.0,NS
Tgif2lx2,0.0,,1.0,NS
Mir707,-0.0011968865679043116,0.9516401582159564,1.0,NS
Mir706,0.0,,1.0,NS
Rela,-0.010097204360155487,0.73914177127775,1.0,NS
Mbd3l1,0.0,,1.0,NS
Olfr1035-ps1,0.0,,1.0,NS
Olfr1034,-0.009846895524439195,0.8010262440822559,1.0,NS
"Ren1,Ren2",0.0,,1.0,NS
Mbd3l2,0.0,,1.0,NS
Rep15,0.030683752043085655,0.5587520444669992,1.0,NS
Mir701,0.0,,1.0,NS
Rer1,0.09600607313514686,0.6100260889017244,1.0,NS
Rergl,0.0,,1.0,NS
Resp18,0.0,,1.0,NS
Mir7-2,0.0,,1.0,NS
Mbip,-0.0074530743908951536,0.9546752950609873,1.0,NS
Retnlb,0.0,,1.0,NS
Rex2,0.0,,1.0,NS
Olfr108,0.0,,1.0,NS
Them5,0.0,,1.0,NS
Mast4,-0.04255873253769682,0.8315383033101266,1.0,NS
Olfr107,0.0,,1.0,NS
Timm22,0.03497567079137909,0.8019503386938821,1.0,NS
Rbpj,0.04963835528102489,0.73883634095308,1.0,NS
Olfr1069-ps1,0.0,,1.0,NS
Timm13,-0.017769155659804525,0.894786297049006,1.0,NS
Timm10,0.0119188595678974,0.939358097861461,1.0,NS
Rbpms,0.013292488833623217,0.709229281134056,1.0,NS
Mir759,0.0,,1.0,NS
Olfr1066,0.0,,1.0,NS
Tigit,-0.008614954277813829,0.7007357936822205,1.0,NS
Marcksl1-ps4,-0.05118807349887744,0.7721759056396393,1.0,NS
Olfr96,0.0,,1.0,NS
Marco,-0.019595132044859714,0.6250421909997108,1.0,NS
Tigd4,0.029929103955064866,0.568769148173597,1.0,NS
Pars2,0.03251540900581951,0.595789776087395,1.0,NS
Mark1,-0.04856569037471792,0.6862149163755724,1.0,NS
Rbx1,0.013618806777158099,0.8792998405155655,1.0,NS
Rbp7,-0.008466817880936483,0.6805612909293157,1.0,NS
Tigd2,0.04432541500246323,0.5724314905807987,1.0,NS
Timm23,-0.06706630439041295,0.6697823303004626,1.0,NS
Rbp4,0.0068721066378671855,0.7210612121579417,1.0,NS
Rbmy1a1.1,0.0,,1.0,NS
Olfr1079,0.0,,1.0,NS
Olfr1078-ps1,0.0,,1.0,NS
Tinag,0.0,,1.0,NS
Mir767,0.0,,1.0,NS
Rbmy1a1.4,0.0,,1.0,NS
Mir764,0.0,,1.0,NS
March5,-0.0046724799842774445,0.8896616731909267,1.0,NS
Rbp1,0.04479504953091773,0.6813705308053,1.0,NS
Mir762,0.005973877943929978,0.9109350796977386,1.0,NS
Olfr959,0.0,,1.0,NS
Rbp3,0.0,,1.0,NS
Mir761,0.0,,1.0,NS
Timm8b,0.05318935031394556,0.5382184084043148,1.0,NS
Timm8a2,0.006952200832554843,0.9005379882679522,1.0,NS
March7,0.03780552302436391,0.6400724598474345,1.0,NS
Olfr1076,0.0,,1.0,NS
Olfr1073-ps1,0.0,,1.0,NS
Rdh13,-0.034959148198528744,0.6046317640672277,1.0,NS
Tifab,0.13846302565601398,0.8716289925102566,1.0,NS
Olfr1063-ps1,0.0,,1.0,NS
Nthl1,-0.042240086085517436,0.7793077441739312,1.0,NS
Olfr1053,0.0,,1.0,NS
Olfr1052,0.0,,1.0,NS
Mir741,0.0,,1.0,NS
Masp2,0.12656241529996315,0.747807468723906,1.0,NS
Olfr1051,0.0,,1.0,NS
Rce1,-0.010117454321726171,0.9263287421402628,1.0,NS
Mir721,0.0,,1.0,NS
Thra,0.02833563870449929,0.7228151350004706,1.0,NS
Olfr1050-ps1,0.0,,1.0,NS
Mir720,0.0,,1.0,NS
Thoc7,-0.01753681313929345,0.7316508940437406,1.0,NS
Rcn3,0.05050156620585966,0.7180276947524148,1.0,NS
Mir717,0.0,,1.0,NS
Thoc3,-0.005204096575675443,0.9304144002404127,1.0,NS
Olfr105,0.0,,1.0,NS
Thoc1,0.026863081983398374,0.7429812394937996,1.0,NS
Thumpd2,-0.038573031442294514,0.5729289066398416,1.0,NS
Olfr1065,0.0,,1.0,NS
Mas1,0.004771969265471354,0.9542306427525913,1.0,NS
Olfr961,0.0,,1.0,NS
Olfr1062,0.0,,1.0,NS
Olfr1061,0.0,,1.0,NS
Olfr106,0.0,,1.0,NS
Mir758,0.0,,1.0,NS
Mark4,-0.018281554951519396,0.8545633603852847,1.0,NS
Tie1,0.07293243678780748,0.5722446925363966,1.0,NS
Ticam1,0.002572140870338302,0.916461156788822,1.0,NS
Mir744,0.0,,1.0,NS
Olfr1058,0.0,,1.0,NS
Tia1,-0.06826059297989318,0.6041028651523503,1.0,NS
Mars2,-0.007046472407267856,0.9556058179036507,1.0,NS
Mir743b,0.0,,1.0,NS
Mir743,0.0,,1.0,NS
Mir742,0.0,,1.0,NS
Olfr1057,0.0,,1.0,NS
Parp4,0.015064614083915906,0.8474368412457344,1.0,NS
Olfr960,0.0,,1.0,NS
Olfr1054,0.0,,1.0,NS
Psmb7,-0.060551691394531204,0.6809830886952881,1.0,NS
0610005C13Rik,0.046746578886608214,0.5830542819462081,1.0,NS
Kank3,0.05530394504398206,0.7430670997059415,1.0,NS
DQ686870,0.0,,1.0,NS
DQ686818,0.0,,1.0,NS
DQ686814,0.0,,1.0,NS
DQ686802,0.0,,1.0,NS
DQ686750,0.0,,1.0,NS
DQ686742,0.0,,1.0,NS
DQ686731,0.0,,1.0,NS
DQ686707,0.0,,1.0,NS
DQ686693,0.0,,1.0,NS
DQ686953,0.0,,1.0,NS
DQ686676,0.0,,1.0,NS
DQ686667,0.0,,1.0,NS
DQ686655,0.0,,1.0,NS
DQ686644,0.0,,1.0,NS
DQ686635,0.0,,1.0,NS
DQ686600,0.0,,1.0,NS
DQ686574.1,0.0,,1.0,NS
DQ686574,0.0,,1.0,NS
DQ686571,0.0,,1.0,NS
DQ686550,0.0,,1.0,NS
DQ686674,0.0,,1.0,NS
DQ686960,0.0,,1.0,NS
DQ686988,0.0,,1.0,NS
DQ687013,0.0,,1.0,NS
DQ687357,0.0,,1.0,NS
DQ687339,0.0,,1.0,NS
DQ687337,0.0,,1.0,NS
DQ687334,0.0,,1.0,NS
DQ687329,0.0,,1.0,NS
DQ687328,0.0,,1.0,NS
DQ687305,0.0,,1.0,NS
DQ687290,0.0,,1.0,NS
DQ687248,0.0,,1.0,NS
DQ687226,0.0,,1.0,NS
DQ687208,0.0,,1.0,NS
DQ687198.1,0.0,,1.0,NS
DQ687176,0.0,,1.0,NS
DQ687156,0.0,,1.0,NS
DQ687150,0.0,,1.0,NS
DQ687132,0.0,,1.0,NS
DQ687127,0.0,,1.0,NS
DQ687106,0.0,,1.0,NS
DQ687099,0.0,,1.0,NS
DQ687084,0.0,,1.0,NS
DQ687046,0.0,,1.0,NS
DQ686547,0.0,,1.0,NS
DQ686518,0.0,,1.0,NS
DQ686506,0.0,,1.0,NS
DQ686472,0.0,,1.0,NS
DQ686125,0.0,,1.0,NS
DQ686107,0.0,,1.0,NS
DQ686092,0.0,,1.0,NS
DQ686091,0.0,,1.0,NS
DQ686061,0.0,,1.0,NS
DQ686042,0.0,,1.0,NS
DQ686040,0.0,,1.0,NS
DQ686029,0.0,,1.0,NS
DQ686014,0.0,,1.0,NS
DQ686008,0.0,,1.0,NS
DQ686003,0.0,,1.0,NS
DQ685977,0.0,,1.0,NS
DQ685974,0.0,,1.0,NS
DQ685947,0.0,,1.0,NS
DQ685946,0.0,,1.0,NS
DQ685919,0.0,,1.0,NS
DQ685907,0.0,,1.0,NS
DQ685895,0.0,,1.0,NS
DQ685891,0.0,,1.0,NS
DQ685811,0.0,,1.0,NS
DQ685806,0.0,,1.0,NS
DQ686126,0.0,,1.0,NS
DQ687367,0.0,,1.0,NS
DQ686130,0.0,,1.0,NS
DQ686143,0.0,,1.0,NS
DQ686454,0.0,,1.0,NS
DQ686437,0.0,,1.0,NS
DQ686414,0.0,,1.0,NS
DQ686411,0.0,,1.0,NS
DQ686395,0.0,,1.0,NS
DQ686389,0.0,,1.0,NS
DQ686386,0.0,,1.0,NS
DQ686384,0.0,,1.0,NS
DQ686370,0.0,,1.0,NS
DQ686359,0.0,,1.0,NS
DQ686332,0.0,,1.0,NS
DQ686310,0.0,,1.0,NS
DQ686289,0.0,,1.0,NS
DQ686274,0.0,,1.0,NS
DQ686266,0.0,,1.0,NS
DQ686227,0.0,,1.0,NS
DQ686205,0.0,,1.0,NS
DQ686199,0.0,,1.0,NS
DQ686182,0.0,,1.0,NS
DQ686181,0.0,,1.0,NS
DQ686167,0.0,,1.0,NS
DQ686138,0.0,,1.0,NS
DQ687370,0.0,,1.0,NS
DQ687373,0.0,,1.0,NS
DQ687398,0.0,,1.0,NS
DQ688695,0.0,,1.0,NS
DQ688694,0.0,,1.0,NS
DQ688687,0.0,,1.0,NS
DQ688679,0.0,,1.0,NS
DQ688666,0.0,,1.0,NS
DQ688664,0.0,,1.0,NS
DQ688647,0.0,,1.0,NS
DQ688640,0.0,,1.0,NS
DQ688639,0.0,,1.0,NS
DQ688608,0.0,,1.0,NS
DQ688565,0.0,,1.0,NS
DQ688556,0.0,,1.0,NS
DQ688517,0.0,,1.0,NS
DQ688503,0.0,,1.0,NS
DQ688496,0.0,,1.0,NS
DQ688473,0.0,,1.0,NS
DQ688440,0.0,,1.0,NS
DQ688435,0.0,,1.0,NS
DQ688429,0.0,,1.0,NS
DQ688408,0.0,,1.0,NS
DQ688394,0.0,,1.0,NS
DQ688703,0.0,,1.0,NS
DQ688388,0.0,,1.0,NS
DQ688740,0.0,,1.0,NS
DQ688766,0.0,,1.0,NS
DQ689358,0.0,,1.0,NS
DQ689250,0.0,,1.0,NS
DQ689242,0.0,,1.0,NS
DQ689150,0.0,,1.0,NS
DQ689126,0.0,,1.0,NS
DQ689115,0.0,,1.0,NS
DQ689110,0.0,,1.0,NS
DQ689096,0.0,,1.0,NS
DQ689085,0.0,,1.0,NS
DQ689040,0.0,,1.0,NS
DQ688995,0.0,,1.0,NS
DQ688916,0.0,,1.0,NS
DQ688913,0.0,,1.0,NS
DQ688885,0.0,,1.0,NS
DQ688882,0.0,,1.0,NS
DQ688864,0.0,,1.0,NS
DQ688862,0.0,,1.0,NS
DQ688854,0.0,,1.0,NS
DQ688834,0.0,,1.0,NS
DQ688833,0.0,,1.0,NS
DQ688826,0.0,,1.0,NS
DQ688757,0.0,,1.0,NS
DQ685795,0.0,,1.0,NS
DQ688370,0.0,,1.0,NS
DQ688332,0.0,,1.0,NS
DQ687774,0.0,,1.0,NS
DQ687771,0.0,,1.0,NS
DQ687711,0.0,,1.0,NS
DQ687709,0.0,,1.0,NS
DQ687665,0.0,,1.0,NS
DQ687660,0.0,,1.0,NS
DQ687658,0.0,,1.0,NS
DQ687657,0.0,,1.0,NS
DQ687643,0.0,,1.0,NS
DQ687636,0.0,,1.0,NS
DQ687613,0.0,,1.0,NS
DQ687612,0.0,,1.0,NS
DQ687587,0.0,,1.0,NS
DQ687584,0.0,,1.0,NS
DQ687563,0.0,,1.0,NS
DQ687551,0.0,,1.0,NS
DQ687525,0.0,,1.0,NS
DQ687503,0.0,,1.0,NS
DQ687495,0.0,,1.0,NS
DQ687492,0.0,,1.0,NS
DQ687481,0.0,,1.0,NS
DQ687790,0.0,,1.0,NS
DQ688341,0.0,,1.0,NS
DQ687803,0.0,,1.0,NS
DQ687830,0.0,,1.0,NS
DQ688327,0.0,,1.0,NS
DQ688323,0.0,,1.0,NS
DQ688254,0.0,,1.0,NS
DQ688238,0.0,,1.0,NS
DQ688231,0.0,,1.0,NS
DQ688193,0.0,,1.0,NS
DQ688189,0.0,,1.0,NS
DQ688126,0.0,,1.0,NS
DQ688124,0.0,,1.0,NS
DQ688115,0.0,,1.0,NS
DQ688114,0.0,,1.0,NS
DQ688102,0.0,,1.0,NS
DQ688098,0.0,,1.0,NS
DQ688096,0.0,,1.0,NS
DQ688065,0.0,,1.0,NS
DQ688048,0.0,,1.0,NS
DQ688019.1,0.0,,1.0,NS
DQ688019,0.0,,1.0,NS
DQ687955,0.0,,1.0,NS
DQ687902,0.0,,1.0,NS
DQ687895,0.0,,1.0,NS
DQ687821,0.0,,1.0,NS
DQ689436,0.0,,1.0,NS
DQ685694,0.0,,1.0,NS
DQ685645,0.0,,1.0,NS
DQ567533,0.0,,1.0,NS
DQ567513,0.0,,1.0,NS
DQ567485,0.0,,1.0,NS
DQ567480,0.0,,1.0,NS
DQ567479,0.0,,1.0,NS
DQ567446,0.0,,1.0,NS
DQ567429,0.0,,1.0,NS
DQ567367,0.0,,1.0,NS
DQ567356,0.0,,1.0,NS
DQ567545,0.0,,1.0,NS
DQ567160,0.0,,1.0,NS
DQ567154,0.0,,1.0,NS
DQ567125,0.0,,1.0,NS
DQ567094,0.0,,1.0,NS
DQ567042,0.0,,1.0,NS
DQ567021,0.0,,1.0,NS
DQ566922,0.0,,1.0,NS
DQ566918,0.0,,1.0,NS
DQ566912,0.0,,1.0,NS
DQ566885,0.0,,1.0,NS
DQ567154.1,0.0,,1.0,NS
DQ567628,0.0,,1.0,NS
DQ567655,0.0,,1.0,NS
DQ567693,0.0,,1.0,NS
DQ568346,0.0,,1.0,NS
DQ568245,0.0,,1.0,NS
DQ568193,0.0,,1.0,NS
DQ568153,0.0,,1.0,NS
DQ568127,0.0,,1.0,NS
DQ568121,0.0,,1.0,NS
DQ568116,0.0,,1.0,NS
DQ568095,0.0,,1.0,NS
DQ568071,0.0,,1.0,NS
DQ568005,0.0,,1.0,NS
DQ567995,0.0,,1.0,NS
DQ567985,0.0,,1.0,NS
DQ567966,0.0,,1.0,NS
DQ567921,0.0,,1.0,NS
DQ567887,0.0,,1.0,NS
DQ567872,0.0,,1.0,NS
DQ567862,0.0,,1.0,NS
DQ567835,0.0,,1.0,NS
DQ567796,0.0,,1.0,NS
DQ567784,0.0,,1.0,NS
DQ567724,0.0,,1.0,NS
DQ566781,0.0,,1.0,NS
DQ566768,0.0,,1.0,NS
DQ566763,0.0,,1.0,NS
DQ566656,0.0,,1.0,NS
DQ565738,0.0,,1.0,NS
DQ565717,0.0,,1.0,NS
DQ565709,0.0,,1.0,NS
DQ565670,0.0,,1.0,NS
DQ565646,0.0,,1.0,NS
DQ565635,0.0,,1.0,NS
DQ565607,0.0,,1.0,NS
DQ565595,0.0,,1.0,NS
DQ565516,0.0,,1.0,NS
DQ565497,0.0,,1.0,NS
DQ565491,0.0,,1.0,NS
DQ565479,0.0,,1.0,NS
DQ565376,0.0,,1.0,NS
DQ565313,0.0,,1.0,NS
DQ565270,0.0,,1.0,NS
DQ565253,0.0,,1.0,NS
DQ565213,0.0,,1.0,NS
DQ565203,0.0,,1.0,NS
DQ565149,0.0,,1.0,NS
DQ565074,0.0,,1.0,NS
DQ565064,0.0,,1.0,NS
DQ565789,0.0,,1.0,NS
DQ568352,0.0,,1.0,NS
DQ565798,0.0,,1.0,NS
DQ565854,0.0,,1.0,NS
DQ566622,0.0,,1.0,NS
DQ566590,0.0,,1.0,NS
DQ566529,0.0,,1.0,NS
DQ566510,0.0,,1.0,NS
DQ566462,0.0,,1.0,NS
DQ566455,0.0,,1.0,NS
DQ566446,0.0,,1.0,NS
DQ566408,0.0,,1.0,NS
DQ566337,0.0,,1.0,NS
DQ566326,0.0,,1.0,NS
DQ566296,0.0,,1.0,NS
DQ566132,0.0,,1.0,NS
DQ566114,0.0,,1.0,NS
DQ566107,0.0,,1.0,NS
DQ566045,0.0,,1.0,NS
DQ566016,0.0,,1.0,NS
DQ566013,0.0,,1.0,NS
DQ565978,0.0,,1.0,NS
DQ565977,0.0,,1.0,NS
DQ565975,0.0,,1.0,NS
DQ565859,0.0,,1.0,NS
DQ565828,0.0,,1.0,NS
DQ568359,0.0,,1.0,NS
DQ568384,0.0,,1.0,NS
DQ568433,0.0,,1.0,NS
DQ685106,0.0,,1.0,NS
DQ685101,0.0,,1.0,NS
DQ685100,0.0,,1.0,NS
DQ685082,0.0,,1.0,NS
DQ685077,0.0,,1.0,NS
DQ685054,0.0,,1.0,NS
DQ685022,0.0,,1.0,NS
DQ684929,0.0,,1.0,NS
DQ684917,0.0,,1.0,NS
DQ684910,0.0,,1.0,NS
DQ684909,0.0,,1.0,NS
DQ684881,0.0,,1.0,NS
DQ684877,0.0,,1.0,NS
DQ684830,0.0,,1.0,NS
DQ684799,0.0,,1.0,NS
DQ684769,0.0,,1.0,NS
DQ684763,0.0,,1.0,NS
DQ684713,0.0,,1.0,NS
DQ684698,0.0,,1.0,NS
DQ684694,0.0,,1.0,NS
DQ684691,0.0,,1.0,NS
DQ685109,0.0,,1.0,NS
DQ569891,0.0,,1.0,NS
DQ685134,0.0,,1.0,NS
DQ685176,0.0,,1.0,NS
DQ685631,0.0,,1.0,NS
DQ685621,0.0,,1.0,NS
DQ685618,0.0,,1.0,NS
DQ685610,0.0,,1.0,NS
DQ685593,0.0,,1.0,NS
