geneSymbol,log2FC,p_value,FDR,type,young_promoter_methylation,young_CpG_count,aged_promoter_methylation,aged_CpG_count,promoter_methylation_change,multiomics_pattern
Abhd6,0.4332997236852698,0.0005834251262833,0.0244730812313042,UP,0.2838846153846154,26.0,0.32355,40,0.0396653846153846,RNA_UP_METHYLATION_UP
Gm2518,-0.315632446170226,0.0005829485956015,0.0244730812313042,DN,0.22146428571428572,28.0,0.5657,20,0.34423571428571426,RNA_DOWN_METHYLATION_UP
Pros1,0.9018328135163368,0.0005845146099945,0.0244918679393123,UP,0.33330000000000004,10.0,0.20833333333333334,24,-0.1249666666666667,RNA_UP_METHYLATION_DOWN
Ly75,0.2519173439359363,0.0005860059966174,0.0245005705398489,UP,0.5416666666666666,12.0,0.6474615384615384,13,0.10579487179487179,RNA_UP_METHYLATION_UP
Ttc34,0.7959802640551115,0.0005858070822229,0.0245005705398489,UP,0.24204255319148935,47.0,0.3013272727272727,55,0.059284719535783376,RNA_UP_METHYLATION_UP
Mars,-0.2593933313661036,0.0005871686086865,0.0245223196179248,DN,0.12,25.0,0.13636363636363635,44,0.016363636363636358,RNA_DOWN_METHYLATION_UP
Sparc,-2.1493853123627997,0.0005893381275663,0.0245860273283737,DN,0.8374782608695651,23.0,0.9625,20,0.1250217391304349,RNA_DOWN_METHYLATION_UP
Grm1,-0.3466570946505496,0.0005912068774391,0.0246370621458598,DN,0.47614285714285715,7.0,0.583375,8,0.10723214285714283,RNA_DOWN_METHYLATION_UP
Aldh1l1,0.411897477396419,0.0005946405277161,0.0247531278342214,UP,0.6125,16.0,0.42567567567567566,37,-0.1868243243243244,RNA_UP_METHYLATION_DOWN
Alox12,0.9285212705414176,0.0006001574178778,0.0249555653107135,UP,0.8738571428571428,21.0,0.9083500000000001,20,0.034492857142857325,RNA_UP_METHYLATION_UP
Wdr12,-0.1788073644027372,0.0006016219361385,0.0249892410732109,DN,0.5971666666666667,12.0,0.10740000000000001,45,-0.48976666666666674,RNA_DOWN_METHYLATION_DOWN
Mapk8ip1,0.7437322750143514,0.0006023152724459,0.0249908462823978,UP,0.8277058823529412,17.0,0.821,15,-0.006705882352941228,RNA_UP_METHYLATION_DOWN
Sema7a,0.9231657615424096,0.0006034547101469,0.0250109372374914,UP,0.24,25.0,0.09196296296296295,27,-0.14803703703703702,RNA_UP_METHYLATION_DOWN
Plk1,-0.592285718062092,0.000605167479295,0.0250547212794477,DN,0.18484782608695652,46.0,0.2732307692307692,52,0.0883829431438127,RNA_DOWN_METHYLATION_UP
Fam167a,-0.4467062520697693,0.0006071974315916,0.0250850338563417,DN,0.36666666666666664,30.0,0.50668,25,0.14001333333333338,RNA_DOWN_METHYLATION_UP
Smad6,-0.4878013463147765,0.000607213960056,0.0250850338563417,DN,0.08333333333333333,48.0,0.07575757575757576,66,-0.007575757575757569,RNA_DOWN_METHYLATION_DOWN
Dcp1a,-0.1476146846430346,0.0006100251789656,0.0251739255475432,DN,0.48097142857142855,35.0,0.8843333333333332,21,0.40336190476190464,RNA_DOWN_METHYLATION_UP
Pbk,-0.3898331583124497,0.0006113313759156,0.0252005845372045,DN,0.46730769230769226,26.0,0.3485,22,-0.11880769230769228,RNA_DOWN_METHYLATION_DOWN
HAG_020230,0.4193091981108967,0.0006131433858249,0.0252480143729333,UP,0.9646818181818181,22.0,0.9141363636363636,22,-0.05054545454545445,RNA_UP_METHYLATION_DOWN
Ptger4,1.026629352984327,0.0006155538106586,0.0253014646296804,UP,0.152078125,64.0,0.1,60,-0.052078125,RNA_UP_METHYLATION_DOWN
Bfsp2,-0.3316812433844271,0.0006157670711771,0.0253014646296804,DN,0.8461538461538461,13.0,0.8264166666666667,12,-0.019737179487179457,RNA_DOWN_METHYLATION_DOWN
Zfp26,0.1975388921633785,0.0006173633905829,0.0253125621324746,UP,0.4967,10.0,0.5818,10,0.08510000000000001,RNA_UP_METHYLATION_UP
Plxna2,-1.3108241731863908,0.0006171403147224,0.0253125621324746,DN,0.10611428571428572,35.0,0.04878048780487805,41,-0.057333797909407666,RNA_DOWN_METHYLATION_DOWN
Trim58,-0.3618911917036742,0.0006186212565079,0.0253369212483073,DN,0.7857142857142857,14.0,0.7333333333333333,15,-0.05238095238095242,RNA_DOWN_METHYLATION_DOWN
Arhgap9,-0.3137428837892813,0.0006202808773348,0.0253478949267533,DN,0.6425937500000001,32.0,0.7285999999999999,30,0.08600624999999984,RNA_DOWN_METHYLATION_UP
Tmem200b,0.6247941781425999,0.0006226772840176,0.0253478949267533,UP,0.09594594594594594,74.0,0.19997560975609754,82,0.1040296638101516,RNA_UP_METHYLATION_UP
Tars,-0.0852542951390225,0.0006211953785081,0.0253478949267533,DN,0.3,25.0,0.2661515151515152,33,-0.033848484848484794,RNA_DOWN_METHYLATION_DOWN
Cad,-0.227080321462493,0.0006225736314388,0.0253478949267533,DN,0.2519736842105263,38.0,0.4796875,32,0.2277138157894737,RNA_DOWN_METHYLATION_UP
Jakmip1,-1.2599500577093523,0.0006197735805417,0.0253478949267533,DN,0.9230769230769231,13.0,0.9560625,16,0.03298557692307691,RNA_DOWN_METHYLATION_UP
Smap2,-0.2950885157504999,0.0006228734528265,0.0253478949267533,DN,0.8176521739130436,23.0,0.4319268292682927,41,-0.3857253446447509,RNA_DOWN_METHYLATION_DOWN
Pipox,-0.1449491986731261,0.0006250931435691,0.0254111346925668,DN,0.5434210526315789,19.0,0.65,20,0.1065789473684211,RNA_DOWN_METHYLATION_UP
HAG_037229,0.7741344218275837,0.0006265763611578,0.0254443328277852,UP,0.2333333333333333,12.0,0.11295348837209303,43,-0.12037984496124028,RNA_UP_METHYLATION_DOWN
Tmtc4,0.2254899926555724,0.00062764618658,0.0254606910033282,UP,0.13538709677419355,31.0,0.11743396226415095,53,-0.0179531345100426,RNA_UP_METHYLATION_DOWN
HAG_033600,0.5930767595499234,0.000631801419179,0.0255688294376565,UP,0.8416499999999999,20.0,0.75,14,-0.0916499999999999,RNA_UP_METHYLATION_DOWN
Mafk,-0.2690292298325243,0.0006318100570337,0.0255688294376565,DN,0.25391176470588234,34.0,0.2186046511627907,43,-0.03530711354309163,RNA_DOWN_METHYLATION_DOWN
Stx12,0.1962852344509515,0.0006323214657117,0.0255688294376565,UP,0.12162162162162163,37.0,0.125,32,0.0033783783783783716,RNA_UP_METHYLATION_UP
Mcm2,-0.4882539932176364,0.0006356693215997,0.0256770045969367,DN,0.480125,16.0,0.5,25,0.019874999999999976,RNA_DOWN_METHYLATION_UP
Dnajc12,0.4528409737101242,0.00063640272043,0.0256794552264859,UP,0.07857142857142858,28.0,0.21428571428571427,35,0.13571428571428568,RNA_UP_METHYLATION_UP
Lypd6b,-0.7277280703648998,0.0006374791865904,0.0256957291557872,DN,0.527027027027027,37.0,0.46983783783783784,37,-0.05718918918918914,RNA_DOWN_METHYLATION_DOWN
Rspo4,0.6303305751796375,0.000638488505775,0.0257092650236776,UP,0.43645833333333334,24.0,0.4239428571428572,35,-0.01251547619047616,RNA_UP_METHYLATION_DOWN
Pms1,-0.2286901645204562,0.0006392144759052,0.0257113751045901,DN,0.21428571428571427,28.0,0.10869565217391304,46,-0.10559006211180123,RNA_DOWN_METHYLATION_DOWN
HAG_003186,0.2051082715780214,0.0006422675771618,0.0257437143301682,UP,1.0,12.0,0.9791666666666666,12,-0.02083333333333337,RNA_UP_METHYLATION_DOWN
Rel,-0.6193353924972369,0.0006451455785438,0.0257437143301682,DN,0.08844897959183673,49.0,0.1213235294117647,68,0.032874549819927976,RNA_DOWN_METHYLATION_UP
HAG_018740,0.3077201312284661,0.0006454137748603,0.0257437143301682,UP,0.9166666666666666,12.0,0.9,10,-0.016666666666666607,RNA_UP_METHYLATION_DOWN
Trim62,0.392659002484681,0.0006412942897462,0.0257437143301682,UP,0.03810204081632653,49.0,0.06598305084745762,59,0.02788101003113109,RNA_UP_METHYLATION_UP
Cdkl2,0.9878397137269952,0.0006450916077804,0.0257437143301682,UP,0.4523809523809524,21.0,0.26290322580645165,31,-0.18947772657450074,RNA_UP_METHYLATION_DOWN
Nono,-0.1725934960857209,0.0006415016280693,0.0257437143301682,DN,0.12122727272727273,22.0,0.24074074074074073,27,0.119513468013468,RNA_DOWN_METHYLATION_UP
Tspan8,-0.6722675311346527,0.0006428391247,0.0257437143301682,DN,0.6200882352941176,34.0,0.7364999999999999,30,0.11641176470588233,RNA_DOWN_METHYLATION_UP
Clec9a,1.2917376155717577,0.0006438997934664,0.0257437143301682,UP,0.28575,8.0,0.65625,4,0.3705,RNA_UP_METHYLATION_UP
Apc2,0.6593901792701615,0.0006497077236313,0.0257802944141942,UP,0.7735833333333334,24.0,0.7364166666666666,24,-0.03716666666666679,RNA_UP_METHYLATION_DOWN
Slc8a1,0.3463798927085246,0.0006484431927643,0.0257802944141942,UP,0.9675,20.0,0.94665,20,-0.020850000000000035,RNA_UP_METHYLATION_DOWN
Lpar4,0.2679274215462186,0.0006472981781475,0.0257802944141942,UP,0.5897692307692307,13.0,0.4612857142857143,14,-0.1284835164835164,RNA_UP_METHYLATION_DOWN
Ucp2,-0.3968118648778223,0.0006492005313502,0.0257802944141942,DN,0.2109375,32.0,0.15151515151515152,33,-0.05942234848484848,RNA_DOWN_METHYLATION_DOWN
Pfn2,0.9286399859883154,0.0006491516386351,0.0257802944141942,UP,0.15384615384615385,39.0,0.08823529411764706,34,-0.06561085972850679,RNA_UP_METHYLATION_DOWN
Zfp563,0.2410155458887555,0.0006531297313689,0.0258891672957566,UP,0.8571428571428571,7.0,0.9777777777777779,9,0.12063492063492076,RNA_UP_METHYLATION_UP
Wbp11,-0.2069633114492726,0.0006541335213511,0.0259018673224178,DN,0.058823529411764705,17.0,0.375,18,0.3161764705882353,RNA_DOWN_METHYLATION_UP
Kctd1,0.2068422257124034,0.0006548072400223,0.0259018673224178,UP,0.2708125,16.0,0.34078947368421053,19,0.06997697368421052,RNA_UP_METHYLATION_UP
Angel1,0.4631190241988694,0.0006554925094108,0.0259021325768448,UP,0.9449090909090909,11.0,0.5969545454545454,22,-0.3479545454545455,RNA_UP_METHYLATION_DOWN
Bgn,0.2541488422011069,0.0006572745844238,0.0259456933160552,UP,0.4,5.0,0.0,7,-0.4,RNA_UP_METHYLATION_DOWN
Prkab1,-0.3390920112243192,0.0006622604517142,0.0261155020277218,DN,0.39237777777777777,45.0,0.9444444444444444,18,0.5520666666666667,RNA_DOWN_METHYLATION_UP
Sh3tc2,-1.1806953834744474,0.0006693340462766,0.0263400198087352,DN,0.9479166666666666,24.0,0.9720769230769231,26,0.02416025641025643,RNA_DOWN_METHYLATION_UP
HAG_014252,0.7844073725388676,0.0006691061966096,0.0263400198087352,UP,0.9259444444444446,18.0,0.9681818181818183,22,0.042237373737373685,RNA_UP_METHYLATION_UP
Cdk6,-0.5637206928981469,0.0006705464070969,0.0263605535033009,DN,0.0,71.0,0.0,64,0.0,insufficient_WGBS_data
Lrig2,0.247063820661908,0.000672690930637,0.0264176524735374,UP,0.10714285714285714,28.0,0.21428571428571427,28,0.10714285714285714,RNA_UP_METHYLATION_UP
Tuba8,-0.3050177956045257,0.000673446003793,0.02642012421047,DN,0.4666666666666667,15.0,0.45454545454545453,11,-0.012121212121212144,RNA_DOWN_METHYLATION_DOWN
Gli2,-0.6982176543605323,0.0006762428048933,0.0265026081605633,DN,0.21970454545454546,44.0,0.21761363636363634,44,-0.0020909090909091155,RNA_DOWN_METHYLATION_DOWN
B4galt4,0.5412216542165167,0.0006777697778805,0.0265352081653894,UP,0.3684210526315789,19.0,0.40668,25,0.03825894736842106,RNA_UP_METHYLATION_UP
Fen1,-0.3963872002050417,0.0006798849966717,0.0265752955409271,DN,0.199575,40.0,0.22325581395348837,43,0.023680813953488367,RNA_DOWN_METHYLATION_UP
Zbp1,0.2567908928523623,0.0006801860982784,0.0265752955409271,UP,0.4970952380952381,21.0,0.45,20,-0.04709523809523808,RNA_UP_METHYLATION_DOWN
Trpv2,-0.2493058122479743,0.000686417859419,0.0267913522798999,DN,0.7797499999999999,12.0,0.6785714285714286,14,-0.10117857142857134,RNA_DOWN_METHYLATION_DOWN
Rftn2,-0.6488564825829696,0.0006877393845998,0.0268155135739986,DN,0.7879090909090909,11.0,0.7444666666666666,15,-0.04344242424242428,RNA_DOWN_METHYLATION_DOWN
Fam45a,0.2452736839890903,0.0006918715860191,0.0268710486784295,UP,0.2636363636363636,11.0,0.6,10,0.33636363636363636,RNA_UP_METHYLATION_UP
Slit3,-0.6730093637325492,0.0006915975916088,0.0268710486784295,DN,0.08823529411764706,17.0,0.17486666666666667,15,0.0866313725490196,RNA_DOWN_METHYLATION_UP
Zfp354c,0.3793469209414546,0.0006919794836764,0.0268710486784295,UP,0.7931250000000001,16.0,0.5189545454545454,22,-0.27417045454545463,RNA_UP_METHYLATION_DOWN
HNG_025811,0.2165339942756643,0.0006917089873302,0.0268710486784295,UP,0.96875,16.0,0.9237500000000001,20,-0.04499999999999993,RNA_UP_METHYLATION_DOWN
Emp1,-0.691229972614084,0.0006952678840425,0.0268893269196274,DN,0.7197272727272727,22.0,0.6729,20,-0.046827272727272606,RNA_DOWN_METHYLATION_DOWN
Parp12,0.2777410958197377,0.0006937761846099,0.0268893269196274,UP,0.31995454545454544,66.0,0.3269122807017544,57,0.00695773524720894,RNA_UP_METHYLATION_UP
Igf2bp2,-0.4260468937999206,0.0006943334198605,0.0268893269196274,DN,0.2906046511627907,43.0,0.15615584415584413,77,-0.13444880700694659,RNA_DOWN_METHYLATION_DOWN
Ube2s,-0.5675575042810639,0.0006948211011437,0.0268893269196274,DN,0.19226785714285713,56.0,0.15344444444444444,63,-0.03882341269841269,RNA_DOWN_METHYLATION_DOWN
HAG_035307,0.5116476164054591,0.0006965178661501,0.0269104048448201,UP,0.8913043478260869,23.0,0.7608695652173914,23,-0.13043478260869557,RNA_UP_METHYLATION_DOWN
Trim16,-0.6039156750524861,0.0007020932624018,0.0269620764712314,DN,0.66665,20.0,0.6741379310344828,29,0.007487931034482864,RNA_DOWN_METHYLATION_UP
Dlk1,1.4452063362155445,0.0006997992940383,0.0269620764712314,UP,0.6363636363636364,11.0,0.4000666666666666,15,-0.23629696969696973,RNA_UP_METHYLATION_DOWN
BC043934,-0.364186122335957,0.0006993935083591,0.0269620764712314,DN,0.34113793103448276,29.0,0.38666666666666666,30,0.0455287356321839,RNA_DOWN_METHYLATION_UP
Kcnip3,0.8225028377110846,0.0007018397582774,0.0269620764712314,UP,0.6060000000000001,27.0,0.4256956521739131,23,-0.180304347826087,RNA_UP_METHYLATION_DOWN
Wdfy4,-0.2986793401745338,0.0007013739478978,0.0269620764712314,DN,0.9166666666666666,12.0,0.7043846153846154,13,-0.21228205128205124,RNA_DOWN_METHYLATION_DOWN
2310043J07Rik,0.1805400500819646,0.0007015513548646,0.0269620764712314,UP,0.8397692307692307,13.0,0.8384615384615385,13,-0.001307692307692232,RNA_UP_METHYLATION_DOWN
Bace2,0.5873299002865406,0.0007091023526685,0.0272038743779539,UP,0.5526315789473685,19.0,0.3227560975609756,41,-0.22987548138639285,RNA_UP_METHYLATION_DOWN
Gga2,-0.352365285137151,0.000712686316458,0.0273139177428073,DN,0.4270625,16.0,0.6111111111111112,18,0.18404861111111115,RNA_DOWN_METHYLATION_UP
Fads2,0.590450011494779,0.0007139817948143,0.0273361214359627,UP,0.2713846153846154,39.0,0.1652542372881356,59,-0.1061303780964798,RNA_UP_METHYLATION_DOWN
Ctps,-0.1579465138861087,0.000717849522725,0.0274566653120845,DN,0.15676190476190474,42.0,0.16189130434782611,46,0.005129399585921374,RNA_DOWN_METHYLATION_UP
Wtip,0.6259474914609999,0.0007195219401839,0.0274655915007025,UP,0.21089473684210525,38.0,0.29310344827586204,29,0.0822087114337568,RNA_UP_METHYLATION_UP
Pknox1,-0.2494355090765632,0.0007189643810797,0.0274655915007025,DN,0.32894736842105265,38.0,0.2878787878787879,33,-0.041068580542264754,RNA_DOWN_METHYLATION_DOWN
Shisa9,0.7678011812505936,0.0007236786861181,0.0275260704468018,UP,0.08333333333333333,36.0,0.07426315789473684,57,-0.009070175438596492,RNA_UP_METHYLATION_DOWN
HAG_013005,1.0206483419612304,0.0007239907452737,0.0275260704468018,UP,0.9,10.0,1.0,11,0.09999999999999998,RNA_UP_METHYLATION_UP
Gm527,0.5714654205152554,0.0007236849158578,0.0275260704468018,UP,0.4444166666666667,12.0,0.5,21,0.05558333333333332,RNA_UP_METHYLATION_UP
Marveld2,0.4656559981846992,0.0007221796606554,0.0275260704468018,UP,0.9444444444444444,18.0,0.7272727272727273,22,-0.21717171717171713,RNA_UP_METHYLATION_DOWN
HNG_010884,0.3597558172438428,0.0007247321113994,0.0275268399565557,UP,1.0,13.0,0.92775,12,-0.07225000000000004,RNA_UP_METHYLATION_DOWN
Pcdhb13,0.3332417854706306,0.0007273027498893,0.0275696132758446,UP,0.7208947368421054,19.0,0.6984285714285714,21,-0.022466165413533967,RNA_UP_METHYLATION_DOWN
Rfwd3,-0.3157693649748267,0.0007271893237252,0.0275696132758446,DN,0.48148148148148145,27.0,0.3387096774193548,31,-0.14277180406212664,RNA_DOWN_METHYLATION_DOWN
AK137397,0.8856000104455695,0.0007331496764287,0.0277636800085714,UP,0.8125,32.0,0.8152903225806452,31,0.002790322580645155,RNA_UP_METHYLATION_UP
Ube2t,-0.362154357978965,0.0007347288113711,0.0277959050422777,DN,0.2768292682926829,41.0,0.24815217391304345,46,-0.028677094379639445,RNA_DOWN_METHYLATION_DOWN
8430408G22Rik,-0.2868906497926542,0.0007406490272952,0.0278542410541031,DN,0.6590909090909091,22.0,0.6313846153846154,26,-0.027706293706293628,RNA_DOWN_METHYLATION_DOWN
Fhl4,0.445942550040201,0.0007387404597252,0.0278542410541031,UP,0.21428571428571427,42.0,0.07412727272727272,55,-0.14015844155844154,RNA_UP_METHYLATION_DOWN
Zfp93,0.2631969392860727,0.0007390340788433,0.0278542410541031,UP,0.8260869565217391,23.0,0.5892857142857143,28,-0.23680124223602483,RNA_UP_METHYLATION_DOWN
Sorbs2,0.704443218918902,0.0007392074185669,0.0278542410541031,UP,0.8854375,16.0,0.8200000000000001,15,-0.06543749999999993,RNA_UP_METHYLATION_DOWN
Shcbp1,-0.335989361437762,0.0007401974924989,0.0278542410541031,DN,0.7884615384615384,13.0,0.3888888888888889,18,-0.39957264957264954,RNA_DOWN_METHYLATION_DOWN
Slc16a7,-0.2784122706204925,0.0007387758214523,0.0278542410541031,DN,0.7360833333333333,12.0,0.9375,16,0.2014166666666667,RNA_DOWN_METHYLATION_UP
HAG_041163,0.7837796189187691,0.0007458350612674,0.0279666168553056,UP,0.8888888888888888,9.0,0.7272727272727273,11,-0.16161616161616155,RNA_UP_METHYLATION_DOWN
Plek2,0.4296839811543539,0.0007451333294187,0.0279666168553056,UP,0.48750000000000004,26.0,0.8809523809523809,21,0.3934523809523809,RNA_UP_METHYLATION_UP
Gm7932,0.5878687558320288,0.0007453565740332,0.0279666168553056,UP,0.7235833333333334,24.0,0.6507777777777778,18,-0.07280555555555557,RNA_UP_METHYLATION_DOWN
Sh3bgrl2,0.9436839302172976,0.0007469479110248,0.0279808593323261,UP,0.2922894736842105,38.0,0.386675,40,0.0943855263157895,RNA_UP_METHYLATION_UP
HNG_027665,-0.2158872698430523,0.000749410410842,0.0280455825516303,DN,0.7789999999999999,23.0,0.9166666666666666,24,0.13766666666666671,RNA_DOWN_METHYLATION_UP
Stab2,-0.9070457378912944,0.0007523177633329,0.0281031639537732,DN,0.8403125,16.0,0.71875,16,-0.12156250000000002,RNA_DOWN_METHYLATION_DOWN
Pygm,0.9750132386906234,0.000752421501644,0.0281031639537732,UP,0.5,12.0,0.583375,8,0.08337499999999998,RNA_UP_METHYLATION_UP
Echdc1,0.3182835146326486,0.0007535567276744,0.0281180522080044,UP,0.38068124999999997,16.0,0.35714285714285715,14,-0.02353839285714282,RNA_UP_METHYLATION_DOWN
HAG_004356,0.1075274805885566,0.0007553355097845,0.0281294312970674,UP,0.8606666666666666,21.0,0.869551724137931,29,0.008885057471264446,RNA_UP_METHYLATION_UP
Gpr137b,0.343780962128311,0.0007547444723198,0.0281294312970674,UP,0.24140625,32.0,0.13714285714285715,35,-0.10426339285714284,RNA_UP_METHYLATION_DOWN
Rxra,0.23791756395718,0.0007562369567687,0.0281355527424718,UP,0.11764705882352941,51.0,0.22085,40,0.10320294117647058,RNA_UP_METHYLATION_UP
Glmn,0.2193103062977766,0.0007575453024308,0.0281545964919711,UP,0.524264705882353,34.0,0.5666666666666667,30,0.042401960784313686,RNA_UP_METHYLATION_UP
Ppp2r1b,-0.2628626458082603,0.0007582239650462,0.0281545964919711,DN,0.24522857142857143,35.0,0.25041463414634146,41,0.005186062717770029,RNA_DOWN_METHYLATION_UP
Usp13,0.9181223474372264,0.0007617278743395,0.0282492781750882,UP,0.2222222222222222,36.0,0.2708333333333333,48,0.048611111111111105,RNA_UP_METHYLATION_UP
Acss1,-0.4174999158371753,0.0007622539170161,0.0282492781750882,DN,0.19285714285714287,28.0,0.203125,32,0.010267857142857134,RNA_DOWN_METHYLATION_UP
Timp3,1.0876659626279146,0.0007640859164946,0.028262294190341,UP,1.0,12.0,0.5714615384615385,26,-0.42853846153846153,RNA_UP_METHYLATION_DOWN
Snrnp200,-0.1085066569728354,0.0007639838370427,0.028262294190341,DN,0.37332,25.0,0.297969696969697,33,-0.07535030303030299,RNA_DOWN_METHYLATION_DOWN
Nfam1,-0.8549555764412133,0.0007653925509188,0.0282832182513791,DN,0.9024615384615384,26.0,0.8996956521739131,23,-0.0027658862876253076,RNA_DOWN_METHYLATION_DOWN
Rgl1,-0.744652739816698,0.000770301978015,0.0284036528091639,DN,0.23809523809523808,21.0,0.1644324324324324,37,-0.07366280566280567,RNA_DOWN_METHYLATION_DOWN
Gm13212,0.7336318266354596,0.0007694100544912,0.0284036528091639,UP,1.0,3.0,1.0,1,0.0,insufficient_WGBS_data
Pam,1.043388892074744,0.0007708840068713,0.0284036528091639,UP,0.171875,32.0,0.1795,26,0.007624999999999993,RNA_UP_METHYLATION_UP
Cdt1,-0.5824303043713304,0.0007748782552642,0.0285232909931993,DN,0.15625,40.0,0.15270270270270273,37,-0.003547297297297275,RNA_DOWN_METHYLATION_DOWN
Irak2,-0.4735974255211439,0.0007775406276977,0.0285783129297063,DN,0.53803125,32.0,0.6333333333333333,36,0.09530208333333334,RNA_DOWN_METHYLATION_UP
HNG_004643,1.4311759485511582,0.0007778703535042,0.0285783129297063,UP,1.0,8.0,0.9208333333333334,12,-0.07916666666666661,RNA_UP_METHYLATION_DOWN
Gata1,-1.0739750495586249,0.000779382580276,0.0286063383214395,DN,0.8666666666666667,15.0,0.6685000000000001,18,-0.1981666666666666,RNA_DOWN_METHYLATION_DOWN
Epdr1,0.6730598752883505,0.0007810829453772,0.028641208636829,UP,0.66,15.0,0.6374,15,-0.022600000000000064,RNA_UP_METHYLATION_DOWN
4833422C13Rik,0.3241852337992283,0.0007831712985756,0.0286767017400207,UP,0.9510000000000001,34.0,0.9279333333333334,30,-0.02306666666666668,RNA_UP_METHYLATION_DOWN
HNG_036575,0.276853604128834,0.0007835533876884,0.0286767017400207,UP,0.6041666666666666,12.0,0.5111111111111111,9,-0.09305555555555556,RNA_UP_METHYLATION_DOWN
Nt5dc2,-0.4022857152628827,0.0007857424787928,0.0287292738510336,DN,0.9451388888888889,36.0,0.9833333333333333,36,0.03819444444444442,RNA_DOWN_METHYLATION_UP
Prpf19,-0.1643620451342302,0.0007872393809834,0.0287564609099525,DN,0.36774074074074076,27.0,0.33,25,-0.03774074074074074,RNA_DOWN_METHYLATION_DOWN
